"sightDate","year","time","quad","fishArea","lat","long","count","comments","channel","source","month","season","whale_identifier","sounders"
"2022-03-12",2022,"13:23",381,"8",48.1,-122.44,1,"383","orca network","reliable",3,"spring","383","y"
"2022-03-12",2022,"11:35",381,"8",48.1,-122.44,1,"383","orca network","reliable",3,"spring","383","y"
"2022-03-25",2022,"11:20",386,"8",47.96,-122.29,1,"  383,  2362","orca network","reliable",3,"spring","383","y"
"2022-03-25",2022,"11:20",386,"8",47.96,-122.29,1,"  383,  2362","orca network","reliable",3,"spring","2362","y"
"2022-03-20",2022,"12:30",384,"8",48.02,-122.31,1,"  383,  2362","orca network","reliable",3,"spring","383","y"
"2022-03-20",2022,"12:30",384,"8",48.02,-122.31,1,"  383,  2362","orca network","reliable",3,"spring","2362","y"
"2022-03-26",2022,"12:30",381,"8",48.1,-122.44,1,"  383,  531","orca network","reliable",3,"spring","383","y"
"2022-03-26",2022,"12:30",381,"8",48.1,-122.44,1,"  383,  531","orca network","reliable",3,"spring","531","y"
"2022-04-17",2022,"13:25",384,"8",48.02,-122.31,1,"  383, 22","orca network","public",4,"spring","383","y"
"2022-04-17",2022,"13:25",384,"8",48.02,-122.31,1,"  383, 22","orca network","public",4,"spring","22","y"
"2022-03-18",2022,"12:20",381,"8",48.1,-122.44,1,"  383, 22, 21","orca network","owatch",3,"spring","383","y"
"2022-03-18",2022,"12:20",381,"8",48.1,-122.44,1,"  383, 22, 21","orca network","owatch",3,"spring","22","y"
"2022-03-18",2022,"12:20",381,"8",48.1,-122.44,1,"  383, 22, 21","orca network","owatch",3,"spring","21","y"
"2022-04-24",2022,"11:20",384,"8",48.02,-122.31,1,"  383, 2362","orca network","reliable",4,"spring","383","y"
"2022-04-24",2022,"11:20",384,"8",48.02,-122.31,1,"  383, 2362","orca network","reliable",4,"spring","2362","y"
"2022-04-01",2022,"12:16",384,"8",48.02,-122.31,1,"  383, 531","orca network","reliable",4,"spring","383","y"
"2022-04-01",2022,"12:16",384,"8",48.02,-122.31,1,"  383, 531","orca network","reliable",4,"spring","531","y"
"2022-04-25",2022,"12:00",384,"8",48.02,-122.31,1,"  383, 531, 2362","orca network","reliable",4,"spring","383","y"
"2022-04-25",2022,"12:00",384,"8",48.02,-122.31,1,"  383, 531, 2362","orca network","reliable",4,"spring","531","y"
"2022-04-25",2022,"12:00",384,"8",48.02,-122.31,1,"  383, 531, 2362","orca network","reliable",4,"spring","2362","y"
"2022-03-29",2022,"12:55",398,"9",47.89,-122.36,1,"44","orca network","reliable",3,"spring","44","y"
"2022-02-20",2022,"12:50",374,"8",48.23,-122.57,1,"53","orca network","public",2,"winter","53","y"
"2022-02-19",2022,"9:50",372,"8",48.27,-122.56,1,"53","orca network","public",2,"winter","53","y"
"2022-02-05",2022,"11:11",381,"8",48.1,-122.44,1,"53","orca network","reliable",2,"winter","53","y"
"2022-01-28",2022,"14:30",383,"8",48.06,-122.4,1,"  53,  22","orca network","reliable",1,"winter","53","y"
"2022-01-28",2022,"14:30",383,"8",48.06,-122.4,1,"  53,  22","orca network","reliable",1,"winter","22","y"
"2022-03-05",2022,"11:40",384,"8",48.02,-122.31,1,"  53,  2249","orca network","reliable",3,"spring","53","y"
"2022-03-05",2022,"11:40",384,"8",48.02,-122.31,1,"  53,  2249","orca network","reliable",3,"spring","2249","y"
"2022-02-21",2022,"13:04",374,"8",48.23,-122.57,1,"  53,  56","orca network","public",2,"winter","53","y"
"2022-02-21",2022,"13:04",374,"8",48.23,-122.57,1,"  53,  56","orca network","public",2,"winter","56","y"
"2022-02-16",2022,"15:50",372,"8",48.27,-122.56,1,"  53,  56","orca network","public",2,"winter","53","y"
"2022-02-16",2022,"15:50",372,"8",48.27,-122.56,1,"  53,  56","orca network","public",2,"winter","56","y"
"2022-05-17",2022,"12:14",371,"8",48.27,-122.45,1,"  53, 2259, 2356, 56","orca network","reliable",5,"spring","53","y"
"2022-05-17",2022,"12:14",371,"8",48.27,-122.45,1,"  53, 2259, 2356, 56","orca network","reliable",5,"spring","2259","y"
"2022-05-17",2022,"12:14",371,"8",48.27,-122.45,1,"  53, 2259, 2356, 56","orca network","reliable",5,"spring","2356","y"
"2022-05-17",2022,"12:14",371,"8",48.27,-122.45,1,"  53, 2259, 2356, 56","orca network","reliable",5,"spring","56","y"
"2022-05-26",2022,"10:49",389,"9",48.09,-122.63,1,"  53, 2362","orca network","reliable",5,"spring","53","y"
"2022-05-26",2022,"10:49",389,"9",48.09,-122.63,1,"  53, 2362","orca network","reliable",5,"spring","2362","y"
"2022-03-15",2022,"14:37",371,"8",48.27,-122.45,1,"  53, 56, 44","orca network","public",3,"spring","53","y"
"2022-03-15",2022,"14:37",371,"8",48.27,-122.45,1,"  53, 56, 44","orca network","public",3,"spring","56","y"
"2022-03-15",2022,"14:37",371,"8",48.27,-122.45,1,"  53, 56, 44","orca network","public",3,"spring","44","y"
"2022-04-24",2022,"17:58",384,"8",48.02,-122.31,1,"531","orca network","public",4,"spring","531","y"
"2022-04-24",2022,"10:20",384,"8",48.02,-122.31,1,"531","orca network","public",4,"spring","531","y"
"2022-04-02",2022,"10:00",384,"8",48.02,-122.31,1,"531","orca network","reliable",4,"spring","531","y"
"2022-03-20",2022,"7:30",381,"8",48.1,-122.44,1,"531","orca network","public",3,"spring","531","y"
"2022-03-25",2022,"12:40",384,"8",48.02,-122.31,1,"  531,  22","orca network","reliable",3,"spring","531","y"
"2022-03-25",2022,"12:40",384,"8",48.02,-122.31,1,"  531,  22","orca network","reliable",3,"spring","22","y"
"2022-03-06",2022,"12:17",379,"8",48.12,-122.52,1,"  531,  723","orca network","reliable",3,"spring","531","y"
"2022-03-06",2022,"12:17",379,"8",48.12,-122.52,1,"  531,  723","orca network","reliable",3,"spring","723","y"
"2022-04-08",2022,"12:30",384,"8",48.02,-122.31,1,"  531, 2362, 2259","orca network","reliable",4,"spring","531","y"
"2022-04-08",2022,"12:30",384,"8",48.02,-122.31,1,"  531, 2362, 2259","orca network","reliable",4,"spring","2362","y"
"2022-04-08",2022,"12:30",384,"8",48.02,-122.31,1,"  531, 2362, 2259","orca network","reliable",4,"spring","2259","y"
"2022-04-15",2022,"17:20",182,"19C",48.44,-123.28,1,"766","orca network","public",4,"spring","766","n"
"2020-04-24",2020,"7:00",384,"8",48.02,-122.31,1,"531","orca network","public",4,"spring","531","y"
"2016-04-07",2016,"11:00",386,"8",47.96,-122.29,1," 383,  723","orca network","public",4,"spring","383","y"
"2016-04-07",2016,"11:00",386,"8",47.96,-122.29,1," 383,  723","orca network","public",4,"spring","723","y"
"2016-04-07",2016,"0:00",386,"8",47.96,-122.29,1," 383,  723","orca network","reliable",4,"spring","383","y"
"2016-04-07",2016,"0:00",386,"8",47.96,-122.29,1," 383,  723","orca network","reliable",4,"spring","723","y"
"2016-04-01",2016,"0:00",384,"8",48.02,-122.31,1," 383, 21","orca network","reliable",4,"spring","383","y"
"2016-04-01",2016,"0:00",384,"8",48.02,-122.31,1," 383, 21","orca network","reliable",4,"spring","21","y"
"2016-03-27",2016,"0:00",384,"8",48.02,-122.31,1," 49, 531, 723","orca network","reliable",3,"spring","49","y"
"2016-03-27",2016,"0:00",384,"8",48.02,-122.31,1," 49, 531, 723","orca network","reliable",3,"spring","531","y"
"2016-03-27",2016,"0:00",384,"8",48.02,-122.31,1," 49, 531, 723","orca network","reliable",3,"spring","723","y"
"2016-03-28",2016,"10:55",384,"8",48.02,-122.31,1," 49, 723, 388","orca network","reliable",3,"spring","49","y"
"2016-03-28",2016,"10:55",384,"8",48.02,-122.31,1," 49, 723, 388","orca network","reliable",3,"spring","723","y"
"2016-03-28",2016,"10:55",384,"8",48.02,-122.31,1," 49, 723, 388","orca network","reliable",3,"spring","388","n"
"2018-12-10",2018,"0:00",385,"8",48.01,-122.22,1,"2246","orca network","reliable",12,"winter","2246","y"
"2022-03-15",2022,"9:43",214,"7",48.52,-122.65,1,"2441","orca network","reliable",3,"spring","2441","y"
"2018-08-18",2018,"12:55",384,"8",48.02,-122.31,1,"185","orca network","reliable",8,"summer","185","y"
"2020-03-12",2020,"12:25",384,"8",48.02,-122.31,1,"185","orca network","public",3,"spring","185","y"
"2018-10-12",2018,"13:54",381,"8",48.1,-122.44,1,"185","orca network","reliable",10,"fall","185","y"
"2015-04-24",2015,"0:00",378,"8",48.13,-122.38,1,"21","orca network","public",4,"spring","21","y"
"2018-05-02",2018,"0:00",386,"8",47.96,-122.29,1,"21","orca network","reliable",5,"spring","21","y"
"2018-05-03",2018,"14:04",381,"8",48.1,-122.44,1,"21","orca network","reliable",5,"spring","21","y"
"2018-05-03",2018,"14:04",381,"8",48.1,-122.44,1,"21","orca network","reliable",5,"spring","21","y"
"2018-04-13",2018,"17:12",383,"8",48.06,-122.4,1,"21","orca network","public",4,"spring","21","y"
"2018-03-16",2018,"11:37",386,"8",47.96,-122.29,1,"21","orca network","reliable",3,"spring","21","y"
"2018-03-15",2018,"14:00",384,"8",48.02,-122.31,1,"21","orca network","reliable",3,"spring","21","y"
"2016-04-03",2016,"0:00",383,"8",48.06,-122.4,1,"21","orca network","public",4,"spring","21","y"
"2015-04-23",2015,"0:00",378,"8",48.13,-122.38,1,"21, 22","orca network","reliable",4,"spring","21","y"
"2015-04-23",2015,"0:00",378,"8",48.13,-122.38,1,"21, 22","orca network","reliable",4,"spring","22","y"
"2018-05-02",2018,"0:00",386,"8",47.96,-122.29,1,"21, 22, 383, 723","orca network","reliable",5,"spring","21","y"
"2018-05-02",2018,"0:00",386,"8",47.96,-122.29,1,"21, 22, 383, 723","orca network","reliable",5,"spring","22","y"
"2018-05-02",2018,"0:00",386,"8",47.96,-122.29,1,"21, 22, 383, 723","orca network","reliable",5,"spring","383","y"
"2018-05-02",2018,"0:00",386,"8",47.96,-122.29,1,"21, 22, 383, 723","orca network","reliable",5,"spring","723","y"
"2019-04-06",2019,"12:30",383,"8",48.06,-122.4,1,"21, 22, 49, 53, 383","orca network","reliable",4,"spring","21","y"
"2019-04-06",2019,"12:30",383,"8",48.06,-122.4,1,"21, 22, 49, 53, 383","orca network","reliable",4,"spring","22","y"
"2019-04-06",2019,"12:30",383,"8",48.06,-122.4,1,"21, 22, 49, 53, 383","orca network","reliable",4,"spring","49","y"
"2019-04-06",2019,"12:30",383,"8",48.06,-122.4,1,"21, 22, 49, 53, 383","orca network","reliable",4,"spring","53","y"
"2019-04-06",2019,"12:30",383,"8",48.06,-122.4,1,"21, 22, 49, 53, 383","orca network","reliable",4,"spring","383","y"
"2017-04-09",2017,"10:53",384,"8",48.02,-122.31,1,"21, 22, 53","orca network","reliable",4,"spring","21","y"
"2017-04-09",2017,"10:53",384,"8",48.02,-122.31,1,"21, 22, 53","orca network","reliable",4,"spring","22","y"
"2017-04-09",2017,"10:53",384,"8",48.02,-122.31,1,"21, 22, 53","orca network","reliable",4,"spring","53","y"
"2017-04-02",2017,"0:00",383,"8",48.06,-122.4,1,"21, 22, 53","orca network","reliable",4,"spring","21","y"
"2017-04-02",2017,"0:00",383,"8",48.06,-122.4,1,"21, 22, 53","orca network","reliable",4,"spring","22","y"
"2017-04-02",2017,"0:00",383,"8",48.06,-122.4,1,"21, 22, 53","orca network","reliable",4,"spring","53","y"
"2018-05-21",2018,"0:00",384,"8",48.02,-122.31,1,"21, 22, 531","orca network","reliable",5,"spring","21","y"
"2018-05-21",2018,"0:00",384,"8",48.02,-122.31,1,"21, 22, 531","orca network","reliable",5,"spring","22","y"
"2018-05-21",2018,"0:00",384,"8",48.02,-122.31,1,"21, 22, 531","orca network","reliable",5,"spring","531","y"
"2017-04-14",2017,"0:00",381,"8",48.1,-122.44,1,"21, 22,49, 53","orca network","reliable",4,"spring","21","y"
"2017-04-14",2017,"0:00",381,"8",48.1,-122.44,1,"21, 22,49, 53","orca network","reliable",4,"spring","22","y"
"2017-04-14",2017,"0:00",381,"8",48.1,-122.44,1,"21, 22,49, 53","orca network","reliable",4,"spring","49","y"
"2017-04-14",2017,"0:00",381,"8",48.1,-122.44,1,"21, 22,49, 53","orca network","reliable",4,"spring","53","y"
"2017-03-25",2017,"13:45",384,"8",48.02,-122.31,1,"21, 383, 56","orca network","public",3,"spring","21","y"
"2017-03-25",2017,"13:45",384,"8",48.02,-122.31,1,"21, 383, 56","orca network","public",3,"spring","383","y"
"2017-03-25",2017,"13:45",384,"8",48.02,-122.31,1,"21, 383, 56","orca network","public",3,"spring","56","y"
"2018-05-08",2018,"11:10",381,"8",48.1,-122.44,1,"21, 44","orca network","reliable",5,"spring","21","y"
"2018-05-08",2018,"11:10",381,"8",48.1,-122.44,1,"21, 44","orca network","reliable",5,"spring","44","y"
"2018-03-18",2018,"0:00",384,"8",48.02,-122.31,1,"21, 49, 53, 383","orca network","reliable",3,"spring","21","y"
"2018-03-18",2018,"0:00",384,"8",48.02,-122.31,1,"21, 49, 53, 383","orca network","reliable",3,"spring","49","y"
"2018-03-18",2018,"0:00",384,"8",48.02,-122.31,1,"21, 49, 53, 383","orca network","reliable",3,"spring","53","y"
"2018-03-18",2018,"0:00",384,"8",48.02,-122.31,1,"21, 49, 53, 383","orca network","reliable",3,"spring","383","y"
"2018-04-20",2018,"0:00",384,"8",48.02,-122.31,1,"21, 49, 53, 383","other","ww",4,"spring","21","y"
"2018-04-20",2018,"0:00",384,"8",48.02,-122.31,1,"21, 49, 53, 383","other","ww",4,"spring","49","y"
"2018-04-20",2018,"0:00",384,"8",48.02,-122.31,1,"21, 49, 53, 383","other","ww",4,"spring","53","y"
"2018-04-20",2018,"0:00",384,"8",48.02,-122.31,1,"21, 49, 53, 383","other","ww",4,"spring","383","y"
"2017-04-14",2017,"16:25",378,"8",48.13,-122.38,1,"21, 49, 56","orca network","public",4,"spring","21","y"
"2017-04-14",2017,"16:25",378,"8",48.13,-122.38,1,"21, 49, 56","orca network","public",4,"spring","49","y"
"2017-04-14",2017,"16:25",378,"8",48.13,-122.38,1,"21, 49, 56","orca network","public",4,"spring","56","y"
"2016-03-27",2016,"0:00",384,"8",48.02,-122.31,1,"21, 49, 723, 56, 531","orca network","reliable",3,"spring","21","y"
"2016-03-27",2016,"0:00",384,"8",48.02,-122.31,1,"21, 49, 723, 56, 531","orca network","reliable",3,"spring","49","y"
"2016-03-27",2016,"0:00",384,"8",48.02,-122.31,1,"21, 49, 723, 56, 531","orca network","reliable",3,"spring","723","y"
"2016-03-27",2016,"0:00",384,"8",48.02,-122.31,1,"21, 49, 723, 56, 531","orca network","reliable",3,"spring","56","y"
"2016-03-27",2016,"0:00",384,"8",48.02,-122.31,1,"21, 49, 723, 56, 531","orca network","reliable",3,"spring","531","y"
"2017-04-03",2017,"0:00",383,"8",48.06,-122.4,1,"21, 53, 383","orca network","reliable",4,"spring","21","y"
"2017-04-03",2017,"0:00",383,"8",48.06,-122.4,1,"21, 53, 383","orca network","reliable",4,"spring","53","y"
"2017-04-03",2017,"0:00",383,"8",48.06,-122.4,1,"21, 53, 383","orca network","reliable",4,"spring","383","y"
"2017-03-28",2017,"0:00",373,"8",48.23,-122.67,1,"21, 22.383","orca network","reliable",3,"spring","21","y"
"2017-03-28",2017,"0:00",373,"8",48.23,-122.67,2,"21, 22.383","orca network","reliable",3,"spring","unknown","u"
"2017-04-09",2017,"0:00",375,"8",48.18,-122.55,1,"21, 49, 53, 383, 22","orca network","reliable",4,"spring","21","y"
"2017-04-09",2017,"0:00",375,"8",48.18,-122.55,1,"21, 49, 53, 383, 22","orca network","reliable",4,"spring","49","y"
"2017-04-09",2017,"0:00",375,"8",48.18,-122.55,1,"21, 49, 53, 383, 22","orca network","reliable",4,"spring","53","y"
"2017-04-09",2017,"0:00",375,"8",48.18,-122.55,1,"21, 49, 53, 383, 22","orca network","reliable",4,"spring","383","y"
"2017-04-09",2017,"0:00",375,"8",48.18,-122.55,1,"21, 49, 53, 383, 22","orca network","reliable",4,"spring","22","y"
"2022-03-29",2022,"11:30",378,"8",48.13,-122.38,1,"21, 22","orca network","public",3,"spring","21","y"
"2022-03-29",2022,"11:30",378,"8",48.13,-122.38,1,"21, 22","orca network","public",3,"spring","22","y"
"2020-04-27",2020,"13:03",372,"8",48.27,-122.56,1,"22","orca network","public",4,"spring","22","y"
"2019-05-23",2019,"7:00",384,"8",48.02,-122.31,1,"22","orca network","reliable",5,"spring","22","y"
"2019-05-16",2019,"9:54",384,"8",48.02,-122.31,1,"22","orca network","reliable",5,"spring","22","y"
"2019-04-17",2019,"11:45",384,"8",48.02,-122.31,1,"22","orca network","reliable",4,"spring","22","y"
"2018-05-25",2018,"11:00",384,"8",48.02,-122.31,1,"22","orca network","reliable",5,"spring","22","y"
"2018-03-24",2018,"10:35",383,"8",48.06,-122.4,1,"22","orca network","reliable",3,"spring","22","y"
"2018-03-23",2018,"11:01",384,"8",48.02,-122.31,1,"22","orca network","reliable",3,"spring","22","y"
"2015-05-05",2015,"0:00",264,"20C",48.35,-123.72,1,"22","orca network","reliable",5,"spring","22","y"
"2015-05-01",2015,"0:00",386,"8",47.96,-122.29,1,"22","orca network","reliable",5,"spring","22","y"
"2015-04-12",2015,"0:00",385,"8",48.01,-122.22,1,"22","orca network","reliable",4,"spring","22","y"
"2015-03-15",2015,"12:30",384,"8",48.02,-122.31,1,"22","orca network","reliable",3,"spring","22","y"
"2015-03-14",2015,"14:20",384,"8",48.02,-122.31,1,"22","orca network","reliable",3,"spring","22","y"
"2015-03-14",2015,"0:00",384,"8",48.02,-122.31,1,"22","orca network","reliable",3,"spring","22","y"
"2013-03-08",2013,"13:45",384,"8",48.02,-122.31,1,"22","orca network","reliable",3,"spring","22","y"
"2018-05-02",2018,"0:00",386,"8",47.96,-122.29,1,"22","orca network","reliable",5,"spring","22","y"
"2018-05-08",2018,"11:20",381,"8",48.1,-122.44,1,"22,  383","orca network","reliable",5,"spring","22","y"
"2018-05-08",2018,"11:20",381,"8",48.1,-122.44,1,"22,  383","orca network","reliable",5,"spring","383","y"
"2018-03-31",2018,"10:15",384,"8",48.02,-122.31,1,"22,  53","other","ww",3,"spring","22","y"
"2018-03-31",2018,"10:15",384,"8",48.02,-122.31,1,"22,  53","other","ww",3,"spring","53","y"
"2015-04-04",2015,"13:10",381,"8",48.1,-122.44,1,"22,  56","orca network","reliable",4,"spring","22","y"
"2015-04-04",2015,"13:10",381,"8",48.1,-122.44,1,"22,  56","orca network","reliable",4,"spring","56","y"
"2015-04-04",2015,"0:00",383,"8",48.06,-122.4,1,"22,  56","orca network","reliable",4,"spring","22","y"
"2015-04-04",2015,"0:00",383,"8",48.06,-122.4,1,"22,  56","orca network","reliable",4,"spring","56","y"
"2015-04-12",2015,"0:00",384,"8",48.02,-122.31,1,"22, 383","orca network","reliable",4,"spring","22","y"
"2015-04-12",2015,"0:00",384,"8",48.02,-122.31,1,"22, 383","orca network","reliable",4,"spring","383","y"
"2018-05-03",2018,"14:04",385,"8",48.01,-122.22,1,"22, 383, 531","orca network","reliable",5,"spring","22","y"
"2018-05-03",2018,"14:04",385,"8",48.01,-122.22,1,"22, 383, 531","orca network","reliable",5,"spring","383","y"
"2018-05-03",2018,"14:04",385,"8",48.01,-122.22,1,"22, 383, 531","orca network","reliable",5,"spring","531","y"
"2018-05-03",2018,"14:04",384,"8",48.02,-122.31,1,"22, 383, 531","orca network","reliable",5,"spring","22","y"
"2018-05-03",2018,"14:04",384,"8",48.02,-122.31,1,"22, 383, 531","orca network","reliable",5,"spring","383","y"
"2018-05-03",2018,"14:04",384,"8",48.02,-122.31,1,"22, 383, 531","orca network","reliable",5,"spring","531","y"
"2018-04-15",2018,"10:44",383,"8",48.06,-122.4,1,"22, 383, unknown","other","ww",4,"spring","22","y"
"2018-04-15",2018,"10:44",383,"8",48.06,-122.4,1,"22, 383, unknown","other","ww",4,"spring","383","y"
"2018-04-15",2018,"10:44",383,"8",48.06,-122.4,1,"22, 383, unknown","other","ww",4,"spring","unknown","u"
"2015-04-25",2015,"0:00",378,"8",48.13,-122.38,1,"22, 44, 49, 53, 723","orca network","reliable",4,"spring","22","y"
"2015-04-25",2015,"0:00",378,"8",48.13,-122.38,1,"22, 44, 49, 53, 723","orca network","reliable",4,"spring","44","y"
"2015-04-25",2015,"0:00",378,"8",48.13,-122.38,1,"22, 44, 49, 53, 723","orca network","reliable",4,"spring","49","y"
"2015-04-25",2015,"0:00",378,"8",48.13,-122.38,1,"22, 44, 49, 53, 723","orca network","reliable",4,"spring","53","y"
"2015-04-25",2015,"0:00",378,"8",48.13,-122.38,1,"22, 44, 49, 53, 723","orca network","reliable",4,"spring","723","y"
"2013-03-29",2013,"0:00",384,"8",48.02,-122.31,1,"22, 44, 56, 383, 723","orca network","reliable",3,"spring","22","y"
